starttime	endtime	transcriptionid	videoid	Domain	termname	videoname	deptname	deptacronym	CourseNumber	CourseName	SectionName
2020-11-02 22:56:18.772803	2020-12-05 07:44:21.484457	1cc2d7fa-3d11-49fa-b979-ef5e9442466f	882df9df-e834-4d22-811e-9eb9fdcd33f0	illinois.edu	Fall 2020	Lecture 26 — Probabilistic Latent Semantic Analysis PLSA - Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:34:14.188685	2020-11-26 03:30:42.370691	8ef16cab-abef-4a2d-adfd-25dc097fe2a1	85665682-2283-4b3f-8cfc-44b8180f3bc3	illinois.edu	Fall 2020	Lecture 26 —  Feedback in Text Retrieval | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:07:32.448984	2020-12-14 08:17:33.18343	4453a049-7597-4df4-9b9b-67c2d124a116	a02d0ea0-2235-47f9-8562-974151c70692	illinois.edu	Fall 2020	Lecture 27 — Probabilistic Latent Semantic Analysis PLSA - Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:22:53.122315	2020-12-05 23:16:22.107802	944e5a7f-6bd7-42ec-be49-afb0d307fb85	f58cae12-5d97-4755-a9c0-4ae788d2017c	illinois.edu	Fall 2020	Lecture 27 —  Feedback in Vector Space Model | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:02:33.660018	2020-12-14 08:30:00.572296	5190e288-54f7-4021-9083-8e8ceac11345	2663cf62-2f01-429f-8c0c-ea777cb56d9f	illinois.edu	Fall 2020	Lecture 28 — Latent Dirichlet Allocation LDA - Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:25:42.664988	2021-06-15 14:36:05.971078	384d42d5-644d-4649-b3be-c744c3d84e1a	caa6c559-dee3-4fb6-965d-5269b9934672	illinois.edu	Fall 2020	Lecture 28 —  Feedback in Text Retrieval  Feedback in LM | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:15:08.929295	2020-12-07 20:34:09.73384	d857a66b-1018-4ffb-821a-9d8acc6f5012	5c0df7ef-8040-4233-8b18-0c91ca645094	illinois.edu	Fall 2020	Lecture 29 — Latent Dirichlet Allocation LDA - Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:20:57.68191	2020-12-04 14:33:32.473848	955ff55e-55e4-4de9-bd5b-34c4e2a32f4f	84a561cc-8e34-465e-a9cd-c7b102d6ed94	illinois.edu	Fall 2020	Lecture 29 —  Web Search  Introduction & Web Crawler | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:18:04.50104	2020-12-07 20:44:00.029828	6a9b1334-5f53-407b-8864-2cff7edbc603	7cd21dbc-b96a-4110-babd-a1fc6160a377	illinois.edu	Fall 2020	Lecture 30 — Text Clustering  Motivation | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:34:31.426922	2020-11-24 23:24:31.630207	77f30708-8474-41f5-89e9-d0cbabc4f20c	485ab7f5-7102-4e5b-a999-d543cc57fa43	illinois.edu	Fall 2020	Lecture 30 — Web Indexing | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:09:48.060691	2020-11-30 14:13:12.322415	8717e27a-33fb-4d06-ae68-2e0d915b1568	1ad61df9-ce18-467d-927b-a0da2cff7ca7	illinois.edu	Fall 2020	Lecture 31 — Text Clustering Generative Probabilistic Models - Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:19:54.71959	2021-06-15 15:40:56.685893	b599210f-ecad-4734-895d-83a3cc025112	97b38269-865c-4dc3-8f5a-5d666929b9a0	illinois.edu	Fall 2020	Lecture 31 — Link Analysis -- Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:11:34.309389	2020-11-30 14:19:50.325399	f64adab4-578a-4868-8b2c-03fdd4ddf55d	923f6adf-9d96-439e-b5ca-ee43cb81f4a9	illinois.edu	Fall 2020	Lecture 32 — Text Clustering Generative Probabilistic Models - Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:38:22.03473	2020-11-28 06:56:36.656264	74e36652-0c1a-4d5f-a708-0f55c1eb651f	2eb738b5-3881-4584-ada6-cc8c0eb3a8b1	illinois.edu	Fall 2020	Lecture 32 —  Link Analysis -- Part 2  | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:09:28.61362	2020-12-08 15:32:41.134416	dccc8a84-66da-47ce-ab88-28e8acf192b9	7e7ea099-d2b7-44fb-8d38-2a05ce7657c6	illinois.edu	Fall 2020	Lecture 33 — Text Clustering Generative Probabilistic Models - Part 3 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:31:13.848683	2021-06-15 16:26:41.596302	3eca1e42-a7a7-433c-ba9f-6ee90351395f	64080124-62ed-40a9-8d53-2595e9e091f3	illinois.edu	Fall 2020	Lecture 33 — Link Analysis -- Part 3  | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:59:54.773639	2020-12-12 02:13:33.261222	5bb813bd-6b7d-4f77-8156-21995f5944ad	1cfa3f93-17aa-4b8e-83ef-7fe026cf8c39	illinois.edu	Fall 2020	Lecture 34 — Text Clustering Similarity based Approaches | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:29:15.760299	2020-11-24 23:48:33.126403	dda800a9-7b08-467f-b670-ebed5d4a639b	5d632f07-cfff-436b-a2d6-cdb7b29b8918	illinois.edu	Fall 2020	Lecture 34 — Learning to Rank -- Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:20:35.460511	2020-12-13 02:20:08.661209	fd7efa33-8e41-4bdc-9fd1-613a8f92bfd6	e8c1663c-4323-45e4-91a3-9210074575d5	illinois.edu	Fall 2020	Lecture 35 — Learning to Rank -- Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:56:08.270175	2020-12-05 02:30:32.950256	da74c929-efc1-4b65-9635-684c7ebcab3f	b1fe1481-2d71-4520-af9f-f77f61cee3c5	illinois.edu	Fall 2020	Lecture 35 — Text Clustering  Evaluation | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:17:37.782221	2020-11-25 22:16:22.523265	c1e55739-56e6-4547-9bec-86797f401ea8	23f003f9-192c-4a29-a333-121b281920b2	illinois.edu	Fall 2020	Lecture 36 — Learning to Rank -- Part 3 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:19:19.231339	2020-12-09 01:56:42.513695	39d13817-de51-4195-a33a-985b0b54e64d	96bed99b-34ab-44d8-a237-b370e2fff115	illinois.edu	Fall 2020	Lecture 36 — Text Categorization Motivation | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:16:02.738053	2020-12-11 06:27:00.111343	aac4e33c-97bb-46c8-a108-3e3e3322a85c	4db83e26-77a9-402f-882f-a5b4b8bd937a	illinois.edu	Fall 2020	Lecture 37 — Text Categorization  Methods | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:21:32.028521	2021-06-15 16:52:21.56358	6ea11c1e-e924-4648-9ba7-3c1596bb0a5b	a89ac81f-2ce4-4a0d-85f9-142c9e464319	illinois.edu	Fall 2020	Lecture 37 — Future of Web Search | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:17:20.334948	2020-12-08 06:04:44.278046	6962b043-7dd8-4050-bad0-bbdb13e2c302	c00450ef-9290-41db-a40d-b648226369b4	illinois.edu	Fall 2020	Lecture 38 — Text Categorization Generative Probabilistic Models | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-12-02 14:57:33.281997	2021-03-24 18:13:54.693201	72313ed1-d189-4ee8-9d34-7e28faae4ce2	137dd939-c6ac-4f82-9e63-49fd4efc9885	illinois.edu	Fall 2020	Lecture 38 — Recommender Systems  Content based Filtering -- Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:08:52.377421	2020-12-08 06:42:02.744216	4da6283d-6903-4be9-8bfc-ad5d330343c6	e4f3539b-4794-4f15-aa42-628b6261e69a	illinois.edu	Fall 2020	Lecture 39 — Text Categorization  Discriminative Classifier - Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:37:06.153981	2020-11-24 18:05:27.016012	813e04dd-8723-4326-9a07-ddadd23a8632	ca83ae15-1e86-44d3-809b-6d6fe4897230	illinois.edu	Fall 2020	Lecture 39 — Recommender Systems Content based Filtering -- Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:07:01.164909	2020-12-20 21:21:10.585424	7f9f9b1e-4527-4875-b6f7-4dc0d57ab719	867346b9-c5f7-40ba-a928-44b312972ca2	illinois.edu	Fall 2020	Lecture 40 — Text Categorization  Discriminative Classifier - Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:36:04.377002	2020-12-05 17:48:22.683461	50879266-52ce-4800-8022-5f2c69d13eea	5aebd59f-d805-46e1-9a4e-9d9fa37a5c89	illinois.edu	Fall 2020	Lecture 40 — Recommender Systems Collaborative Filtering -- Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:58:06.748783	2020-11-02 22:58:06.748923	3956403f-f159-448a-9514-5dc69f314c5a	b2c565f1-bc24-4299-82ff-3d83cd9ffac6	illinois.edu	Fall 2020	Lecture 41 — Text Categorization  Evaluation - Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:20:18.97899	2020-12-05 17:36:16.660601	500e19a0-d0de-4358-8f74-427cf05f3c3e	59c45133-f6fe-4710-8ec6-cf42bb273259	illinois.edu	Fall 2020	Lecture 41 — Recommender Systems  Collaborative Filtering -- Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:56:24.364101	2020-12-03 05:31:41.765222	6382e23f-d54e-4ece-a231-8df819983fb5	2b617d75-996c-4cd0-8dae-c3d419889850	illinois.edu	Fall 2020	Lecture 42 — Text Categorization  Evaluation - Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:09:49.538508	2020-12-13 18:46:50.152073	f1951cf2-4293-450b-8578-4d74c72f9862	bbbad2c5-a171-4077-aa16-5e84937e1a04	illinois.edu	Fall 2020	Lecture 43 — Opinion Mining and Sentiment Analysis  Motivation | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:16:49.193881	2020-11-29 02:01:25.930656	c6213520-fc62-43c3-80cd-1e9b91389463	aceff982-5c2f-4f28-95a3-7dfb4fe1f9f5	illinois.edu	Fall 2020	Lecture 43 — Course Summary | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:17:00.521613	2020-12-13 18:41:26.482393	4a54f790-991c-44bb-ab62-713cbef84ad1	1d056124-cea1-42ec-b1f1-5f82a7828df9	illinois.edu	Fall 2020	Lecture 44 — Opinion Mining, Sentiment Analysis  and  Sentiment Classification | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:10:07.968688	2020-11-28 08:38:41.000887	2d0e46c7-df4e-48b3-9550-dac3fec3062d	d08f57f6-d841-4f60-8e19-2fb519f981a1	illinois.edu	Fall 2020	Lecture 45 — Opinion Mining and Sentiment Analysis  Ordinal Logistic Regression | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:19:12.342027	2020-11-27 22:49:21.960079	b1854d1c-3199-4c42-ab7d-f219f70259a3	9dae6cd8-148a-4645-8467-60be00f5eb00	illinois.edu	Fall 2020	Lecture 46 — Opinion Mining and Sentiment Analysis  Latent Aspect Rating Analysis - Part 1 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:58:22.580869	2020-11-29 03:10:36.489771	ee41ce3a-6c8d-4c3b-90fd-79f3e9190402	e2bd5a88-004f-42e6-adef-41306c6b549e	illinois.edu	Fall 2020	Lecture 47 — Opinion Mining and Sentiment Analysis  Latent Aspect Rating Analysis - Part 2 | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:57:03.986599	2020-11-29 03:14:46.144208	a97a9d5e-48b7-4f4e-9754-4c5b30a31424	a0b51765-30e2-4c12-aa64-02d4206458ca	illinois.edu	Fall 2020	Lecture 48 — Text Based Prediction | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:54:19.681178	2020-11-24 18:26:47.208709	95f92696-1963-4307-83c6-a8370ff03b30	67fd1c6f-384d-40a3-a190-0487f08c5ed8	illinois.edu	Fall 2020	Lecture 49 — Contextual Text Mining  Motivation | UIUC	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:06:11.133685	2020-12-12 18:55:13.276586	3103be2f-681e-41cf-b0f7-21cf6ba56616	eae40e76-7192-4e5d-ae70-e2e83a1f3f6c	illinois.edu	Fall 2020	Lecture 50 — Contextual Text Mining  Contextual Probabilistic Latent Semantic Analysis | UIUC	Computer Science	CS	410	Text Information Systems	ALL
0001-01-01 00:00:00	2020-03-02 23:11:47.513359	6691b6ff-51d5-4d89-8bc8-bd882398be6a	81165f29-330d-479b-b634-c51eb394d073	illinois.edu	Fall 2020	Lecture 1 — Natural Language Content Analysis	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:00:29.212899	2020-04-17 00:22:25.944772	11ef1861-7f1b-410f-81ba-f8ea7ccbb172	01dcb3fb-83a2-4afd-a08c-4478dcc64948	illinois.edu	Fall 2020	Lecture 2 —Text Access	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:14:38.535995	2020-03-29 00:26:20.850317	90bca100-98a3-41f9-b699-80587ff61294	4df5d120-d6dd-4262-a12e-86e06b9b2569	illinois.edu	Fall 2020	Lecture 3 — Text Retrieval Problem	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:01:12.087883	2019-08-22 08:01:12.087909	1579f35e-a2d3-4e13-9795-f203c6d41157	56a65c48-27a2-435e-ab5a-9b59ce761eca	illinois.edu	Fall 2020	Lecture 4 — Overview of Text Retrieval Methods	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:00:32.872931	2019-08-22 08:00:32.872984	402b4679-f01e-4d07-89a3-6c9817710ada	d8036d19-401e-45e2-b357-b53cbec0ee56	illinois.edu	Fall 2020	Lecture 5 —  Vector Space Model  Basic Idea	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:04:36.149347	2019-11-21 08:02:48.940668	9faafef6-a1cb-4e0d-a06d-e134eaec84d9	70334a25-c2b8-496e-962e-83c8334df361	illinois.edu	Fall 2020	Lecture 6 —  Vector Space Model  Simplest Instantiation	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:04:15.020841	2019-08-22 08:04:15.020906	c78efb34-5da4-4f3b-aefa-9fa2f2f5337d	90d9e188-08be-472f-9b2e-428a47104de2	illinois.edu	Fall 2020	Lecture 7  — Vector Space Model  Improved Instantiation	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:00:32.585415	2019-08-22 08:00:32.585456	60d307bb-e329-4e74-9d8a-5ffd6ceed306	2d9d1e6d-8a03-44aa-9f34-11409f23f13a	illinois.edu	Fall 2020	Lecture 8 —  TF Transformation	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:05:19.798854	2019-08-22 08:05:19.798933	0c5d9020-626f-4f0e-87c7-04e310bf2c48	c4b1185b-dcbc-4e4c-b1a9-783249184cf1	illinois.edu	Fall 2020	Lecture  9 — Doc Length Normalization	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:06:35.998869	2019-08-22 08:06:35.998908	68b9ad8e-db63-49c2-b060-46046c7dfac0	615b03ac-a761-4f08-8168-5de3bac8a1ec	illinois.edu	Fall 2020	Lecture 10 —  Implementation of TR Systems	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:10:11.978569	2019-08-22 08:10:11.978601	ec28a239-f43c-4fb5-bda0-920395666f51	995a0f85-cc83-4522-9d92-7aa9388d274f	illinois.edu	Fall 2020	Lecture 11 —System Implementation  Inverted Index Construction	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:04:28.673626	2019-08-22 08:04:28.673693	0be0ce0e-3101-4deb-90c8-e34762c20d57	4baa63a6-d12d-41ae-8e72-17d1551620a1	illinois.edu	Fall 2020	Lecture 12 — System Implementation  Fast Search	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:01:01.761928	2019-08-22 08:01:01.761986	faaa4dbf-c3bb-44d1-ac49-b04834a20e2d	617f0e2e-c4bf-49e1-bf7c-619bae2cfb72	illinois.edu	Fall 2020	Lecture 13 — Evaluation of TR Systems	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:02:16.268302	2019-08-22 08:02:16.268351	51a1afdf-e864-49de-a80a-760bda4173a7	bcee47d3-9c41-4ab6-bff9-bc65fc830c44	illinois.edu	Fall 2020	Lecture 14 — Evaluation of TR Systems  Basic Measures	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:03:45.905064	2019-08-22 08:03:45.9051	a09e9c43-a8d0-4347-873b-041c21e3b725	d40864ad-34b0-4605-ae2b-576970812c2b	illinois.edu	Fall 2020	Lecture 15 —Evaluation of TR Systems  Evaluating Ranked Lists -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:01:01.934627	2019-08-22 08:01:01.93467	40831a36-c960-4eef-8c60-8ab212b52f8c	bbe08ca9-e3e4-4de4-888f-b692e92b2bca	illinois.edu	Fall 2020	Lecture 16 — Evaluation of TR Systems  Evaluating Ranked Lists -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:01:11.862043	2019-08-22 08:01:11.862087	c91df6aa-48b6-4ceb-a12e-f31953378688	76c276f9-76e4-4073-ac8f-54a02775f0f5	illinois.edu	Fall 2020	Lecture 17  —  Evaluation of TR Systems  Multi Level Judgements	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:03:30.082616	2019-08-22 08:03:30.08265	de325d45-7bf3-451f-99c7-8949673e2f5e	ef492c46-2fbc-42db-93cf-325ba6a2ed44	illinois.edu	Fall 2020	Lecture 18 —  Evaluation of TR Systems  Practical Issues	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:02:10.428077	2019-08-22 08:02:10.428139	6cf0ae0d-8ed2-4731-9da3-bcf60af9a356	49c80e2c-42af-49d7-825d-ba5e6d2c77fe	illinois.edu	Fall 2020	Lecture 19  —  Probabilistic Retrieval Model  Basic Idea	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:20:54.058379	2019-08-22 08:20:54.058462	b36805e6-d5d6-4d4c-a58c-7f1a5f6c233c	5c0e9a13-a5ae-4b6e-b30b-d925225341c9	illinois.edu	Fall 2020	Lecture 20 — Statistical Language Models	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:01:55.390534	2019-08-22 08:01:55.390584	8aa65515-aae3-4e5a-bb55-5709b1ea6368	14682708-2562-4773-a817-582c64dac9a0	illinois.edu	Fall 2020	Lecture 21 —  Query Likelihood Retrieval Function	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:07:55.232082	2019-08-22 08:07:55.232128	1be44ca1-c700-426a-a4ea-0710a276278c	107c810e-42f6-4adb-96ed-faf085c6b81a	illinois.edu	Fall 2020	Lecture 22 —  Smoothing of Language Model -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:00:40.223357	2019-08-22 08:00:40.223407	6ff3d617-b0b3-4f95-8b77-3aef7d9e0e76	0912fb34-b722-4550-bcbb-eac0c39fd52a	illinois.edu	Fall 2020	Lecture 23 —  Smoothing of Language Model -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:05:29.582904	2019-08-22 08:05:29.582959	347e8785-e040-43a6-b198-2dcb12a2ce2a	287cfe34-b9e3-4f88-a3da-00bb139853ff	illinois.edu	Fall 2020	Lecture 24 —  Smoothing Methods -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:08:48.517716	2019-08-22 08:08:48.517814	5e5aba04-1aee-4c63-9ca6-f9e1d0390689	f0f8559a-c97e-4430-9a2a-a1e5abca23c7	illinois.edu	Fall 2020	Lecture 25 —  Smoothing Methods -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:05:13.472546	2019-08-22 08:05:13.4726	0f2bbdfe-4bb9-4dba-a897-3a64efd8aeae	85665682-2283-4b3f-8cfc-44b8180f3bc3	illinois.edu	Fall 2020	Lecture 26 —  Feedback in Text Retrieval	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:09:02.692745	2019-08-22 08:09:02.69281	cc9d1885-767f-4969-b091-62523657bef7	f58cae12-5d97-4755-a9c0-4ae788d2017c	illinois.edu	Fall 2020	Lecture 27 —  Feedback in Vector Space Model	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:15:05.226747	2019-08-22 08:15:05.226784	dc61d7ef-1929-4c5a-95ac-e2c8d8e8c610	caa6c559-dee3-4fb6-965d-5269b9934672	illinois.edu	Fall 2020	Lecture 28 —  Feedback in Text Retrieval  Feedback in LM	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:06:44.367908	2019-08-22 08:06:44.367954	cec5fcba-eefa-4d09-8c3c-624c7a621e9b	84a561cc-8e34-465e-a9cd-c7b102d6ed94	illinois.edu	Fall 2020	Lecture 29 —  Web Search  Introduction & Web Crawler	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:14:24.868182	2019-08-22 08:14:24.868244	b6f9dd1a-1d38-48b8-8942-d107c9d4d2b7	485ab7f5-7102-4e5b-a999-d543cc57fa43	illinois.edu	Fall 2020	Lecture 30 — Web Indexing	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:06:33.027393	2019-08-22 08:06:33.027437	c2e926e1-eba7-4512-9b8b-594be572e4df	97b38269-865c-4dc3-8f5a-5d666929b9a0	illinois.edu	Fall 2020	Lecture 31 — Link Analysis -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:13:58.534836	2019-08-22 08:13:58.534903	675158b2-3979-4126-a098-e4d7a73c11e2	2eb738b5-3881-4584-ada6-cc8c0eb3a8b1	illinois.edu	Fall 2020	Lecture 32 —  Link Analysis -- Part 2 	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 07:58:52.075099	2019-08-22 07:58:52.07511	64839f96-5182-452f-ae9f-1fa3e52fce70	64080124-62ed-40a9-8d53-2595e9e091f3	illinois.edu	Fall 2020	Lecture 33 — Link Analysis -- Part 3 	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:01:49.451011	2019-08-22 08:01:49.451037	3f166a89-1603-4016-909f-cac980864478	5d632f07-cfff-436b-a2d6-cdb7b29b8918	illinois.edu	Fall 2020	Lecture 34 — Learning to Rank -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:07:27.746232	2019-08-22 08:07:27.746268	ad71da51-7567-4149-9eef-0139aad79369	e8c1663c-4323-45e4-91a3-9210074575d5	illinois.edu	Fall 2020	Lecture 35 — Learning to Rank -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:03:00.645804	2019-08-22 08:03:00.64582	12ec877b-f300-4841-b334-95cc89e3672a	23f003f9-192c-4a29-a333-121b281920b2	illinois.edu	Fall 2020	Lecture 36 — Learning to Rank -- Part 3	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:10:20.315085	2019-08-22 08:10:20.31517	ce32ec54-c313-4bab-8698-300a558c5790	a89ac81f-2ce4-4a0d-85f9-142c9e464319	illinois.edu	Fall 2020	Lecture 37 — Future of Web Search	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:11:47.081239	2019-08-22 08:11:47.081303	99be14e5-691b-4843-8574-4e424e1d8c41	137dd939-c6ac-4f82-9e63-49fd4efc9885	illinois.edu	Fall 2020	Lecture 38 — Recommender Systems  Content based Filtering -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:08:51.033826	2019-08-22 08:08:51.033885	7c6ead79-a73f-4c15-ab06-7d76fada8172	ca83ae15-1e86-44d3-809b-6d6fe4897230	illinois.edu	Fall 2020	Lecture 39 — Recommender Systems Content based Filtering -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:05:45.202179	2019-10-12 08:23:45.82797	885ba47a-e1d9-452f-a8c2-78533d27a5d0	5aebd59f-d805-46e1-9a4e-9d9fa37a5c89	illinois.edu	Fall 2020	Lecture 40 — Recommender Systems Collaborative Filtering -- Part 1	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:10:40.4073	2019-08-22 08:10:40.407346	73582b0c-e010-4f39-891d-0c7837768c71	59c45133-f6fe-4710-8ec6-cf42bb273259	illinois.edu	Fall 2020	Lecture 41 — Recommender Systems  Collaborative Filtering -- Part 2	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:06:50.710215	2019-08-22 08:06:50.710235	a43eb3f2-84ee-45a2-b9ec-1f97d6de3c6e	b878d6fe-f04e-485f-b37b-9ea22aebb302	illinois.edu	Fall 2020	Lecture 42 — Recommender Systems  Collaborative Filtering -- Part 3	Computer Science	CS	410	Text Information Systems	ALL
2019-08-22 08:09:22.790044	2019-08-22 08:09:22.790087	f736ee59-8c2e-495d-93c5-c1385c49a44a	aceff982-5c2f-4f28-95a3-7dfb4fe1f9f5	illinois.edu	Fall 2020	Lecture 43 — Course Summary	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:57:00.831272	2020-11-24 17:31:12.17908	4cac96b9-b869-4523-99b0-e36c0cca95b4	d49adf32-c49e-4e23-a31f-d49dece25b73	illinois.edu	Fall 2020	Lecture 1 — Overview Text Mining and Analytics - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:34:47.356313	2020-12-07 04:48:04.528079	3fa6d76f-2285-4cde-94db-6531698b9c21	81165f29-330d-479b-b634-c51eb394d073	illinois.edu	Fall 2020	Lecture 1 — Natural Language Content Analysis	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:59:05.963481	2020-11-28 13:51:49.541179	aca8d826-412b-4134-8d2c-87537fdc4a76	48c298af-6f56-4518-ba92-4af1d2da799b	illinois.edu	Fall 2020	Lecture 2 — Overview Text Mining and Analytics - Part 2	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:30:33.585173	2020-11-24 07:06:38.415632	ab2240b1-d836-4dbc-bcca-0a99472355d6	01dcb3fb-83a2-4afd-a08c-4478dcc64948	illinois.edu	Fall 2020	Lecture 2 —Text Access	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:57:24.810068	2020-11-24 09:50:19.538038	506d605d-bcb9-448f-84b8-d0d53a6936fe	8b4db7c7-4efc-41c0-a5ff-df6d139547ea	illinois.edu	Fall 2020	Lecture 3 — Natural Language Content Analysis - Part 1	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 23:37:19.887522	2020-11-30 15:39:03.43999	de9f09fc-7cf7-40cf-9073-816e9e1a5300	4df5d120-d6dd-4262-a12e-86e06b9b2569	illinois.edu	Fall 2020	Lecture 3 — Text Retrieval Problem	Computer Science	CS	410	Text Information Systems	ALL
2020-11-02 22:53:07.102409	2020-12-06 14:48:44.610769	a893068a-73ee-4771-8c52-43d8a6133363	a572d87b-9fa5-4942-930d-9503919a8c12	illinois.edu	Fall 2020	Lecture 4 — Natural Language Content Analysis - Part 2	Computer Science	CS	410	Text Information Systems	ALL
